MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01A598|FT|20241202100003|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744BEA90|FT|20241202100005|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F036618|FT|20241202100125|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01D920|FT|20241202100204|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EAB148|FT|20241202100206|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F025800|FT|20241202100359|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA95D0|FT|20241202100506|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4806860|FT|20241202100520|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4809790|FT|20241202100538|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4809543|FT|20241202100554|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744E1680|FT|20241202100939|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744DF140|FT|20241202101015|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744D2480|FT|20241202101042|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744D24E0|FT|20241202101044|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4809982|FT|20241202101109|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0290A0|FT|20241202101122|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F025BF0|FT|20241202101138|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0195D8|FT|20241202101330|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F025E50|FT|20241202101339|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EAAF1A|FT|20241202101541|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4809917|FT|20241202101547|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0361F8|FT|20241202101554|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F019A50|FT|20241202101556|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4810601|FT|20241202101608|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EAB190|FT|20241202101935|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744CAA00|FT|20241202101936|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01EA70|ICT|20241202101949|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4807099|FT|20241202102049|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
